open,high,low,close,adjusted_close,volume,dividend_amount,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,longTermDebt,shortLongTermDebtTotal,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,operatingCashflow,depreciationDepletionAndAmortization,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,dividendPayout,proceedsFromRepurchaseOfEquity,changeInCashAndCashEquivalents,netIncome,grossProfit,totalRevenue,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,interestExpense,depreciationAndAmortization,incomeBeforeTax,netIncomeFromContinuingOperations,ebit,ebitda,reportedEPS,estimatedEPS,surprisePercentage,shares_outstanding_diluted,shares_outstanding_basic,monthly_return,monthly_volatility,price_range_pct,volume_change,profit_margin,operating_margin,gross_margin,current_ratio,debt_to_equity,free_cash_flow,fcf_margin,ebitda_margin,interest_coverage
89.26,92.27,84.73,87.13,82.2251,299393766,0.0,122924000000.0,47117000000.0,23059000000.0,23059000000.0,,4482000000.0,75807000000.0,7610000000.0,2181000000.0,2181000000.0,43862000000.0,16251000000.0,124054000000.0,23071000000.0,749000000.0,6748000000.0,100983000000.0,75970000000.0,82718000000.0,-1541000000.0,-25679000000.0,2861000000.0,5391000000.0,757000000.0,1062000000.0,-781000000.0,-11468000000.0,887000000.0,-8815000000.0,-6858000000.0,2457000000.0,7625000000.0,9728000000.0,3427000000.0,298000000.0,1684000000.0,4198000000.0,705000000.0,757000000.0,2681000000.0,2457000000.0,3386000000.0,4143000000.0,1.03,0.97,6.1856,2861000000.0,2769000000.0,-0.0224389953930747,0.07471946434227723,0.08653735797084808,0.9333865621966972,0.2525699013157895,0.3522820723684211,0.7838199013157895,2.0422608469507173,-80.50227125243349,4329000000.0,0.44500411184210525,0.4258840460526316,4.802836879432624
87.76,98.95,87.595,95.94,90.8461,177727462,0.32,122924000000.0,47117000000.0,23059000000.0,23059000000.0,,4482000000.0,75807000000.0,7610000000.0,2181000000.0,2181000000.0,43862000000.0,16251000000.0,124054000000.0,23071000000.0,749000000.0,6748000000.0,100983000000.0,75970000000.0,82718000000.0,-1541000000.0,-25679000000.0,2861000000.0,5391000000.0,757000000.0,1062000000.0,-781000000.0,-11468000000.0,887000000.0,-8815000000.0,-6858000000.0,2457000000.0,7625000000.0,9728000000.0,3427000000.0,298000000.0,1684000000.0,4198000000.0,705000000.0,757000000.0,2681000000.0,2457000000.0,3386000000.0,4143000000.0,1.03,0.97,6.1856,2861000000.0,2769000000.0,0.10484633037843683,0.06452001059695202,0.11835522201375864,-0.40637554223490413,0.2525699013157895,0.3522820723684211,0.7838199013157895,2.0422608469507173,-80.50227125243349,4329000000.0,0.44500411184210525,0.4258840460526316,4.802836879432624
96.0,96.96,90.61,90.74,85.9222,155741014,0.0,122924000000.0,47117000000.0,23059000000.0,23059000000.0,,4482000000.0,75807000000.0,7610000000.0,2181000000.0,2181000000.0,43862000000.0,16251000000.0,124054000000.0,23071000000.0,749000000.0,6748000000.0,100983000000.0,75970000000.0,82718000000.0,-1541000000.0,-25679000000.0,2861000000.0,5391000000.0,757000000.0,1062000000.0,-781000000.0,-11468000000.0,887000000.0,-8815000000.0,-6858000000.0,2457000000.0,7625000000.0,9728000000.0,3427000000.0,298000000.0,1684000000.0,4198000000.0,705000000.0,757000000.0,2681000000.0,2457000000.0,3386000000.0,4143000000.0,1.03,0.97,6.1856,2861000000.0,2769000000.0,-0.05420045549561292,0.08416870420121571,0.06998016310337221,-0.12370878283289721,0.2525699013157895,0.3522820723684211,0.7838199013157895,2.0422608469507173,-80.50227125243349,4329000000.0,0.44500411184210525,0.4258840460526316,4.802836879432624
91.69,106.34,87.18,87.21,82.5796,270997834,0.0,106897000000.0,31078000000.0,17938000000.0,17938000000.0,,4462000000.0,75819000000.0,8029000000.0,1881000000.0,1881000000.0,43842000000.0,4900000000.0,116555000000.0,18881000000.0,1034000000.0,4998000000.0,97674000000.0,73433000000.0,78431000000.0,-10101000000.0,-34076000000.0,2694003000.0,-3682000000.0,759000000.0,925000000.0,10730000000.0,-12053000000.0,861000000.0,-7076000000.0,-5005000000.0,-1248000000.0,8201000000.0,10360000000.0,-824000000.0,319000000.0,1754000000.0,9039000000.0,679000000.0,759000000.0,-1496000000.0,-1254000000.0,-817000000.0,-58000000.0,1.21,1.11,9.009,2694000000.0,2694000000.0,-0.038902635174611455,0.08774363082394324,0.2196995757367274,0.7400543828486952,-0.12046332046332046,-0.07953667953667953,0.7916023166023166,1.6459933266246491,-11.538956538956539,-4607000000.0,-0.4446911196911197,-0.005598455598455598,-1.203240058910162
87.33,89.5843,78.57,81.16,77.1356,200185010,0.32,106897000000.0,31078000000.0,17938000000.0,17938000000.0,,4462000000.0,75819000000.0,8029000000.0,1881000000.0,1881000000.0,43842000000.0,4900000000.0,116555000000.0,18881000000.0,1034000000.0,4998000000.0,97674000000.0,73433000000.0,78431000000.0,-10101000000.0,-34076000000.0,2694003000.0,-3682000000.0,759000000.0,925000000.0,10730000000.0,-12053000000.0,861000000.0,-7076000000.0,-5005000000.0,-1248000000.0,8201000000.0,10360000000.0,-824000000.0,319000000.0,1754000000.0,9039000000.0,679000000.0,759000000.0,-1496000000.0,-1254000000.0,-817000000.0,-58000000.0,1.21,1.11,9.009,2694000000.0,2694000000.0,-0.06592427185406569,0.013550153906976612,0.135710941350419,-0.26130402208306946,-0.12046332046332046,-0.07953667953667953,0.7916023166023166,1.6459933266246491,-11.538956538956539,-4607000000.0,-0.4446911196911197,-0.005598455598455598,-1.203240058910162
81.4,83.78,70.23,75.97,72.203,144657191,0.0,106897000000.0,31078000000.0,17938000000.0,17938000000.0,,4462000000.0,75819000000.0,8029000000.0,1881000000.0,1881000000.0,43842000000.0,4900000000.0,116555000000.0,18881000000.0,1034000000.0,4998000000.0,97674000000.0,73433000000.0,78431000000.0,-10101000000.0,-34076000000.0,2694003000.0,-3682000000.0,759000000.0,925000000.0,10730000000.0,-12053000000.0,861000000.0,-7076000000.0,-5005000000.0,-1248000000.0,8201000000.0,10360000000.0,-824000000.0,319000000.0,1754000000.0,9039000000.0,679000000.0,759000000.0,-1496000000.0,-1254000000.0,-817000000.0,-58000000.0,1.21,1.11,9.009,2694000000.0,2694000000.0,-0.06394712687786175,0.015062671939639689,0.1783598788995656,-0.2773825023162324,-0.12046332046332046,-0.07953667953667953,0.7916023166023166,1.6459933266246491,-11.538956538956539,-4607000000.0,-0.4446911196911197,-0.005598455598455598,-1.203240058910162
75.98,84.51,73.115,82.73,78.6278,243349528,0.0,108644000000.0,31675000000.0,22682000000.0,22682000000.0,,4588000000.0,76969000000.0,8609000000.0,1688000000.0,1688000000.0,43833000000.0,707000000.0,116855000000.0,20833000000.0,1124000000.0,6248000000.0,96022000000.0,72165000000.0,78413000000.0,-8696000000.0,-33147000000.0,2754000000.0,3845000000.0,775000000.0,1101000000.0,2432000000.0,-1579000000.0,855000000.0,-774000000.0,4698000000.0,2319000000.0,8295000000.0,10513000000.0,3822000000.0,335000000.0,1816000000.0,4473000000.0,667000000.0,775000000.0,2840000000.0,2634000000.0,3507000000.0,4282000000.0,1.13,1.18,-4.2373,2754000000.0,2670000000.0,0.08898245225267631,0.0888701847723056,0.13773721745436976,0.682249781830756,0.2205840388090935,0.3635498906116237,0.789023114239513,1.5204243267892286,-13.43778748850046,2744000000.0,0.2610101778750119,0.40730524113002947,5.257871064467766
83.04,84.52,73.15,73.4,70.0342,130738478,0.32,108644000000.0,31675000000.0,22682000000.0,22682000000.0,,4588000000.0,76969000000.0,8609000000.0,1688000000.0,1688000000.0,43833000000.0,707000000.0,116855000000.0,20833000000.0,1124000000.0,6248000000.0,96022000000.0,72165000000.0,78413000000.0,-8696000000.0,-33147000000.0,2754000000.0,3845000000.0,775000000.0,1101000000.0,2432000000.0,-1579000000.0,855000000.0,-774000000.0,4698000000.0,2319000000.0,8295000000.0,10513000000.0,3822000000.0,335000000.0,1816000000.0,4473000000.0,667000000.0,775000000.0,2840000000.0,2634000000.0,3507000000.0,4282000000.0,1.13,1.18,-4.2373,2754000000.0,2670000000.0,-0.10929467694632178,0.10388910468511676,0.1549046321525884,-0.4627543391002591,0.2205840388090935,0.3635498906116237,0.789023114239513,1.5204243267892286,-13.43778748850046,2744000000.0,0.2610101778750119,0.40730524113002947,5.257871064467766
73.93,75.35,66.72,71.92,68.6221,162434147,0.0,108644000000.0,31675000000.0,22682000000.0,22682000000.0,,4588000000.0,76969000000.0,8609000000.0,1688000000.0,1688000000.0,43833000000.0,707000000.0,116855000000.0,20833000000.0,1124000000.0,6248000000.0,96022000000.0,72165000000.0,78413000000.0,-8696000000.0,-33147000000.0,2754000000.0,3845000000.0,775000000.0,1101000000.0,2432000000.0,-1579000000.0,855000000.0,-774000000.0,4698000000.0,2319000000.0,8295000000.0,10513000000.0,3822000000.0,335000000.0,1816000000.0,4473000000.0,667000000.0,775000000.0,2840000000.0,2634000000.0,3507000000.0,4282000000.0,1.13,1.18,-4.2373,2754000000.0,2670000000.0,-0.020163006074175094,0.09930676864245377,0.11999443826473853,0.24243565846008996,0.2205840388090935,0.3635498906116237,0.789023114239513,1.5204243267892286,-13.43778748850046,2744000000.0,0.2610101778750119,0.40730524113002947,5.257871064467766
73.02,74.84,63.76,69.87,66.6661,219813870,0.0,109297000000.0,31633000000.0,21383000000.0,21383000000.0,314000000.0,5953000000.0,77664000000.0,9716000000.0,1440000000.0,1440000000.0,43811000000.0,519000000.0,115065000000.0,19511000000.0,1317000000.0,3749000000.0,95554000000.0,72110000000.0,75859000000.0,-6220000000.0,-31336000000.0,2742000000.0,3985000000.0,831000000.0,1423000000.0,-1161000000.0,-4026000000.0,854000000.0,-676000000.0,-1202000000.0,3189000000.0,9444000000.0,11840000000.0,4503000000.0,364000000.0,1965000000.0,4941000000.0,704000000.0,831000000.0,3624000000.0,3189000000.0,4328000000.0,5159000000.0,1.54,1.38,11.5942,2744000000.0,2667000000.0,-0.02850393677838481,0.04922934350966562,0.15858022040933167,0.35324914163522525,0.2693412162162162,0.38032094594594595,0.7976351351351352,1.6212905540464353,-18.4991961414791,2562000000.0,0.21638513513513513,0.43572635135135135,6.1477272727272725
69.85,78.16,68.23,77.84,74.6027,126255818,0.32,109297000000.0,31633000000.0,21383000000.0,21383000000.0,314000000.0,5953000000.0,77664000000.0,9716000000.0,1440000000.0,1440000000.0,43811000000.0,519000000.0,115065000000.0,19511000000.0,1317000000.0,3749000000.0,95554000000.0,72110000000.0,75859000000.0,-6220000000.0,-31336000000.0,2742000000.0,3985000000.0,831000000.0,1423000000.0,-1161000000.0,-4026000000.0,854000000.0,-676000000.0,-1202000000.0,3189000000.0,9444000000.0,11840000000.0,4503000000.0,364000000.0,1965000000.0,4941000000.0,704000000.0,831000000.0,3624000000.0,3189000000.0,4328000000.0,5159000000.0,1.54,1.38,11.5942,2744000000.0,2667000000.0,0.11905001192510145,0.082887477224116,0.1275693730729701,-0.4256239699523966,0.2693412162162162,0.38032094594594595,0.7976351351351352,1.6212905540464353,-18.4991961414791,2562000000.0,0.21638513513513513,0.43572635135135135,6.1477272727272725
77.18,79.8835,73.46,74.15,71.0661,117139028,0.0,109297000000.0,31633000000.0,21383000000.0,21383000000.0,314000000.0,5953000000.0,77664000000.0,9716000000.0,1440000000.0,1440000000.0,43811000000.0,519000000.0,115065000000.0,19511000000.0,1317000000.0,3749000000.0,95554000000.0,72110000000.0,75859000000.0,-6220000000.0,-31336000000.0,2742000000.0,3985000000.0,831000000.0,1423000000.0,-1161000000.0,-4026000000.0,854000000.0,-676000000.0,-1202000000.0,3189000000.0,9444000000.0,11840000000.0,4503000000.0,364000000.0,1965000000.0,4941000000.0,704000000.0,831000000.0,3624000000.0,3189000000.0,4328000000.0,5159000000.0,1.54,1.38,11.5942,2744000000.0,2667000000.0,-0.04740579094322317,0.09113815719133793,0.08662845583277146,-0.0722088704062731,0.2693412162162162,0.38032094594594595,0.7976351351351352,1.6212905540464353,-18.4991961414791,2562000000.0,0.21638513513513513,0.43572635135135135,6.1477272727272725
74.12,79.4101,60.78,61.07,58.5301,232828237,0.0,130309000000.0,21004000000.0,10448000000.0,10448000000.0,,5937000000.0,109305000000.0,12280000000.0,12499000000.0,12499000000.0,61629000000.0,772000000.0,135758000000.0,34819000000.0,1461000000.0,16097000000.0,100939000000.0,75480000000.0,91577000000.0,-5875000000.0,-31134000000.0,2747000000.0,6394000000.0,1466000000.0,1719000000.0,-29436000000.0,12310000000.0,860000000.0,-1381000000.0,-10732000000.0,1548000000.0,8408000000.0,11445000000.0,2623000000.0,411000000.0,2093000000.0,5785000000.0,787000000.0,1466000000.0,1656000000.0,1728000000.0,2443000000.0,3909000000.0,1.03,1.08,-4.6296,2747000000.0,2685000000.0,-0.17639915515273819,0.14811990224455324,0.3050614049451449,0.9876230917675022,0.13525557011795544,0.2291830493665356,0.7346439493228484,0.6032338665671042,-23.107744680851063,4675000000.0,0.40847531673219745,0.34154652686762776,3.1041931385006354
60.99,78.33,60.805,78.07,75.2068,200168178,0.32,130309000000.0,21004000000.0,10448000000.0,10448000000.0,,5937000000.0,109305000000.0,12280000000.0,12499000000.0,12499000000.0,61629000000.0,772000000.0,135758000000.0,34819000000.0,1461000000.0,16097000000.0,100939000000.0,75480000000.0,91577000000.0,-5875000000.0,-31134000000.0,2747000000.0,6394000000.0,1466000000.0,1719000000.0,-29436000000.0,12310000000.0,860000000.0,-1381000000.0,-10732000000.0,1548000000.0,8408000000.0,11445000000.0,2623000000.0,411000000.0,2093000000.0,5785000000.0,787000000.0,1466000000.0,1656000000.0,1728000000.0,2443000000.0,3909000000.0,1.03,1.08,-4.6296,2747000000.0,2685000000.0,0.2849251923369345,0.23801376852499415,0.2244780325349046,-0.1402753352463859,0.13525557011795544,0.2291830493665356,0.7346439493228484,0.6032338665671042,-23.107744680851063,4675000000.0,0.40847531673219745,0.34154652686762776,3.1041931385006354
78.6,83.485,74.05,83.03,79.9849,143314095,0.0,130309000000.0,21004000000.0,10448000000.0,10448000000.0,,5937000000.0,109305000000.0,12280000000.0,12499000000.0,12499000000.0,61629000000.0,772000000.0,135758000000.0,34819000000.0,1461000000.0,16097000000.0,100939000000.0,75480000000.0,91577000000.0,-5875000000.0,-31134000000.0,2747000000.0,6394000000.0,1466000000.0,1719000000.0,-29436000000.0,12310000000.0,860000000.0,-1381000000.0,-10732000000.0,1548000000.0,8408000000.0,11445000000.0,2623000000.0,411000000.0,2093000000.0,5785000000.0,787000000.0,1466000000.0,1656000000.0,1728000000.0,2443000000.0,3909000000.0,1.03,1.08,-4.6296,2747000000.0,2685000000.0,0.06353281884084949,0.23072425416987177,0.11363362640009637,-0.2840315756883195,0.13525557011795544,0.2291830493665356,0.7346439493228484,0.6032338665671042,-23.107744680851063,4675000000.0,0.40847531673219745,0.34154652686762776,3.1041931385006354
83.05,85.58,78.06,81.74,78.7422,172464399,0.0,128469000000.0,17561000000.0,6813000000.0,6813000000.0,,6197000000.0,110908000000.0,14351000000.0,11593000000.0,11593000000.0,61513000000.0,537000000.0,132245000000.0,27106000000.0,1647000000.0,9746000000.0,105139000000.0,81173000000.0,90919000000.0,-4246000000.0,-30617000000.0,2746000000.0,849000000.0,1498000000.0,2435000000.0,-2658000000.0,-1855000000.0,863000000.0,-514000000.0,-3664000000.0,1741000000.0,8917000000.0,12275000000.0,3071000000.0,366000000.0,2158000000.0,5846000000.0,856000000.0,1498000000.0,2144000000.0,1741000000.0,3000000000.0,4498000000.0,1.21,1.17,3.4188,2746000000.0,2695000000.0,-0.015536682548831116,0.15574760958685252,0.09199902128700754,0.20340151469400136,0.14183299389002035,0.250183299389002,0.7264358452138493,0.6478639415627536,-31.145784267545924,-1586000000.0,-0.12920570264765785,0.3664358452138493,3.5046728971962615
82.47,90.49,82.26,88.46,85.5312,135703687,0.32,128469000000.0,17561000000.0,6813000000.0,6813000000.0,,6197000000.0,110908000000.0,14351000000.0,11593000000.0,11593000000.0,61513000000.0,537000000.0,132245000000.0,27106000000.0,1647000000.0,9746000000.0,105139000000.0,81173000000.0,90919000000.0,-4246000000.0,-30617000000.0,2746000000.0,849000000.0,1498000000.0,2435000000.0,-2658000000.0,-1855000000.0,863000000.0,-514000000.0,-3664000000.0,1741000000.0,8917000000.0,12275000000.0,3071000000.0,366000000.0,2158000000.0,5846000000.0,856000000.0,1498000000.0,2144000000.0,1741000000.0,3000000000.0,4498000000.0,1.21,1.17,3.4188,2746000000.0,2695000000.0,0.08621806350343264,0.05341759185819837,0.09303640063305438,-0.2131495671753102,0.14183299389002035,0.250183299389002,0.7264358452138493,0.6478639415627536,-31.145784267545924,-1586000000.0,-0.12920570264765785,0.3664358452138493,3.5046728971962615
88.37,91.22,85.98,87.4,84.5063,122639893,0.0,128469000000.0,17561000000.0,6813000000.0,6813000000.0,,6197000000.0,110908000000.0,14351000000.0,11593000000.0,11593000000.0,61513000000.0,537000000.0,132245000000.0,27106000000.0,1647000000.0,9746000000.0,105139000000.0,81173000000.0,90919000000.0,-4246000000.0,-30617000000.0,2746000000.0,849000000.0,1498000000.0,2435000000.0,-2658000000.0,-1855000000.0,863000000.0,-514000000.0,-3664000000.0,1741000000.0,8917000000.0,12275000000.0,3071000000.0,366000000.0,2158000000.0,5846000000.0,856000000.0,1498000000.0,2144000000.0,1741000000.0,3000000000.0,4498000000.0,1.21,1.17,3.4188,2746000000.0,2695000000.0,-0.011982761845969692,0.057749546601144355,0.059954233409610924,-0.09626705278832992,0.14183299389002035,0.250183299389002,0.7264358452138493,0.6478639415627536,-31.145784267545924,-1586000000.0,-0.12920570264765785,0.3664358452138493,3.5046728971962615
86.9,93.0,82.04,92.92,89.8436,189784007,0.0,131620000000.0,18696000000.0,8219000000.0,8219000000.0,,6213000000.0,112924000000.0,16345000000.0,10707000000.0,10707000000.0,61499000000.0,550000000.0,133532000000.0,22880000000.0,1610000000.0,5415000000.0,110652000000.0,86396000000.0,91811000000.0,-2421000000.0,-29721000000.0,2776000000.0,4275000000.0,1558000000.0,2628000000.0,-2778000000.0,-105000000.0,863000000.0,-295000000.0,1392000000.0,1895000000.0,8959000000.0,12398000000.0,3260000000.0,402000000.0,2146000000.0,5699000000.0,907000000.0,1558000000.0,2218000000.0,2030000000.0,3126000000.0,4684000000.0,1.22,1.2,1.6667,2776000000.0,2698000000.0,0.06315860474307833,0.05135069897364871,0.11795092552733527,0.5474899916946274,0.15284723342474593,0.2629456363929666,0.722616551056622,0.8171328671328671,-55.15572077653862,1647000000.0,0.13284400709791902,0.37780287143087593,3.4465270121278944
92.38,96.7413,92.09,94.72,91.9747,130403715,0.4,131620000000.0,18696000000.0,8219000000.0,8219000000.0,,6213000000.0,112924000000.0,16345000000.0,10707000000.0,10707000000.0,61499000000.0,550000000.0,133532000000.0,22880000000.0,1610000000.0,5415000000.0,110652000000.0,86396000000.0,91811000000.0,-2421000000.0,-29721000000.0,2776000000.0,4275000000.0,1558000000.0,2628000000.0,-2778000000.0,-105000000.0,863000000.0,-295000000.0,1392000000.0,1895000000.0,8959000000.0,12398000000.0,3260000000.0,402000000.0,2146000000.0,5699000000.0,907000000.0,1558000000.0,2218000000.0,2030000000.0,3126000000.0,4684000000.0,1.22,1.2,1.6667,2776000000.0,2698000000.0,0.02372010916748657,0.03758615637159266,0.04910578547297289,-0.31288354028693266,0.15284723342474593,0.2629456363929666,0.722616551056622,0.8171328671328671,-55.15572077653862,1647000000.0,0.13284400709791902,0.37780287143087593,3.4465270121278944
94.8,106.49,93.85,105.94,102.8695,175632393,0.0,131620000000.0,18696000000.0,8219000000.0,8219000000.0,,6213000000.0,112924000000.0,16345000000.0,10707000000.0,10707000000.0,61499000000.0,550000000.0,133532000000.0,22880000000.0,1610000000.0,5415000000.0,110652000000.0,86396000000.0,91811000000.0,-2421000000.0,-29721000000.0,2776000000.0,4275000000.0,1558000000.0,2628000000.0,-2778000000.0,-105000000.0,863000000.0,-295000000.0,1392000000.0,1895000000.0,8959000000.0,12398000000.0,3260000000.0,402000000.0,2146000000.0,5699000000.0,907000000.0,1558000000.0,2218000000.0,2030000000.0,3126000000.0,4684000000.0,1.22,1.2,1.6667,2776000000.0,2698000000.0,0.11845431406680329,0.047587778509447294,0.11931281857655278,0.3468358090871875,0.15284723342474593,0.2629456363929666,0.722616551056622,0.8171328671328671,-55.15572077653862,1647000000.0,0.13284400709791902,0.37780287143087593,3.4465270121278944
104.88,127.54,104.78,119.09,115.6384,328838019,0.0,134384000000.0,21004000000.0,9765000000.0,9765000000.0,298000000.0,6915000000.0,113380000000.0,17069000000.0,9837000000.0,9837000000.0,62261000000.0,422000000.0,132828000000.0,23090000000.0,1204000000.0,4061000000.0,109738000000.0,86420000000.0,90481000000.0,1073000000.0,-27620000000.0,2796000000.0,5647000000.0,1586000000.0,1913000000.0,-1612000000.0,-2440000000.0,1082000000.0,-313000000.0,1595000000.0,3319000000.0,10106000000.0,13836000000.0,4140000000.0,400000000.0,2226000000.0,5966000000.0,955000000.0,1586000000.0,3109000000.0,3319000000.0,4064000000.0,5650000000.0,1.67,1.58,5.6962,2793000000.0,2708000000.0,0.12412717083294855,0.05640379554912728,0.19111596271727269,0.8723084812720168,0.23988146863255277,0.2992194275802255,0.7304134142815842,0.9096578605456908,123.79123951537744,3734000000.0,0.2698756866146285,0.4083550159005493,4.255497382198953
118.01,121.355,113.43,117.23,114.2286,156305367,0.4,134384000000.0,21004000000.0,9765000000.0,9765000000.0,298000000.0,6915000000.0,113380000000.0,17069000000.0,9837000000.0,9837000000.0,62261000000.0,422000000.0,132828000000.0,23090000000.0,1204000000.0,4061000000.0,109738000000.0,86420000000.0,90481000000.0,1073000000.0,-27620000000.0,2796000000.0,5647000000.0,1586000000.0,1913000000.0,-1612000000.0,-2440000000.0,1082000000.0,-313000000.0,1595000000.0,3319000000.0,10106000000.0,13836000000.0,4140000000.0,400000000.0,2226000000.0,5966000000.0,955000000.0,1586000000.0,3109000000.0,3319000000.0,4064000000.0,5650000000.0,1.67,1.58,5.6962,2793000000.0,2708000000.0,-0.012191451974430723,0.07711816086639418,0.06760214962040431,-0.5246736752784051,0.23988146863255277,0.2992194275802255,0.7304134142815842,0.9096578605456908,123.79123951537744,3734000000.0,0.2698756866146285,0.4083550159005493,4.255497382198953
116.92,121.98,111.13,120.39,117.3077,169726276,0.0,134384000000.0,21004000000.0,9765000000.0,9765000000.0,298000000.0,6915000000.0,113380000000.0,17069000000.0,9837000000.0,9837000000.0,62261000000.0,422000000.0,132828000000.0,23090000000.0,1204000000.0,4061000000.0,109738000000.0,86420000000.0,90481000000.0,1073000000.0,-27620000000.0,2796000000.0,5647000000.0,1586000000.0,1913000000.0,-1612000000.0,-2440000000.0,1082000000.0,-313000000.0,1595000000.0,3319000000.0,10106000000.0,13836000000.0,4140000000.0,400000000.0,2226000000.0,5966000000.0,955000000.0,1586000000.0,3109000000.0,3319000000.0,4064000000.0,5650000000.0,1.67,1.58,5.6962,2793000000.0,2708000000.0,0.02695559605913056,0.07018733650959401,0.09012376443226189,0.08586339201007731,0.23988146863255277,0.2992194275802255,0.7304134142815842,0.9096578605456908,123.79123951537744,3734000000.0,0.2698756866146285,0.4083550159005493,4.255497382198953
121.01,127.415,103.27,105.92,103.2082,308556392,0.0,136662000000.0,22166000000.0,11613000000.0,11613000000.0,,6519000000.0,114496000000.0,17644000000.0,9074000000.0,9074000000.0,62206000000.0,470000000.0,133821000000.0,25357000000.0,1034000000.0,4499000000.0,108464000000.0,84442000000.0,88941000000.0,2370000000.0,-26428000000.0,2823000000.0,6974000000.0,1475000000.0,1314000000.0,-1562000000.0,-3528000000.0,1091000000.0,-1210000000.0,,2420000000.0,8843000000.0,12453000000.0,3296000000.0,393000000.0,2216000000.0,5547000000.0,872000000.0,1475000000.0,2375000000.0,2420000000.0,3247000000.0,4722000000.0,1.19,1.15,3.4783,2823000000.0,2728000000.0,-0.12019245113492116,0.07621160780181815,0.22795506042296082,0.8179647799495702,0.1943306833694692,0.264675178671806,0.710110013651329,0.8741570375044366,56.46455696202532,5660000000.0,0.45450895366578337,0.3791857383762949,3.7236238532110093
105.81,111.06,99.87,103.4,101.1203,164671181,0.4,136662000000.0,22166000000.0,11613000000.0,11613000000.0,,6519000000.0,114496000000.0,17644000000.0,9074000000.0,9074000000.0,62206000000.0,470000000.0,133821000000.0,25357000000.0,1034000000.0,4499000000.0,108464000000.0,84442000000.0,88941000000.0,2370000000.0,-26428000000.0,2823000000.0,6974000000.0,1475000000.0,1314000000.0,-1562000000.0,-3528000000.0,1091000000.0,-1210000000.0,,2420000000.0,8843000000.0,12453000000.0,3296000000.0,393000000.0,2216000000.0,5547000000.0,872000000.0,1475000000.0,2375000000.0,2420000000.0,3247000000.0,4722000000.0,1.19,1.15,3.4783,2823000000.0,2728000000.0,-0.020229981726258228,0.0751349029349227,0.10822050290135393,-0.4663173887514215,0.1943306833694692,0.264675178671806,0.710110013651329,0.8741570375044366,56.46455696202532,5660000000.0,0.45450895366578337,0.3791857383762949,3.7236238532110093
103.8,117.67,103.8,116.21,113.6479,135996733,0.0,136662000000.0,22166000000.0,11613000000.0,11613000000.0,,6519000000.0,114496000000.0,17644000000.0,9074000000.0,9074000000.0,62206000000.0,470000000.0,133821000000.0,25357000000.0,1034000000.0,4499000000.0,108464000000.0,84442000000.0,88941000000.0,2370000000.0,-26428000000.0,2823000000.0,6974000000.0,1475000000.0,1314000000.0,-1562000000.0,-3528000000.0,1091000000.0,-1210000000.0,,2420000000.0,8843000000.0,12453000000.0,3296000000.0,393000000.0,2216000000.0,5547000000.0,872000000.0,1475000000.0,2375000000.0,2420000000.0,3247000000.0,4722000000.0,1.19,1.15,3.4783,2823000000.0,2728000000.0,0.1238880818193775,0.12270412795126062,0.11935289561999833,-0.1741315500737194,0.1943306833694692,0.264675178671806,0.710110013651329,0.8741570375044366,56.46455696202532,5660000000.0,0.45450895366578337,0.3791857383762949,3.7236238532110093
116.07,117.35,99.26,105.43,103.1055,269767811,0.0,134324000000.0,19289000000.0,8244000000.0,8244000000.0,,6804000000.0,115035000000.0,18009000000.0,8378000000.0,8378000000.0,62231000000.0,446000000.0,129946000000.0,24407000000.0,1107000000.0,6321000000.0,105539000000.0,82468000000.0,88789000000.0,3866000000.0,-25431000000.0,2817000000.0,143000000.0,1553000000.0,1080000000.0,-1249000000.0,-2289000000.0,1099000000.0,-1123000000.0,,2503000000.0,9201000000.0,12941000000.0,3622000000.0,375000000.0,2226000000.0,5579000000.0,888000000.0,1553000000.0,2720000000.0,2503000000.0,3608000000.0,5161000000.0,1.34,1.33,0.7519,2817000000.0,2746000000.0,-0.0927637026289091,0.11027930646979525,0.17158304088020476,0.9836344965727963,0.1934162738582799,0.27988563480411094,0.7109960590371687,0.7903060597369607,33.612519399896534,-937000000.0,-0.07240553280272004,0.398809983772506,4.063063063063063
